"#","No.","Name","Category","Laps","Lead","Lap Tm","Spd","Elapsed Tm","Passing Tm","Hits","Strength","Noise","Photocell Time","Transponder","Backup Tx","Backup Passing Tm"
"125","274","Gregor Grant","Vet 50+","2","2","9:43.461","19.1","19:01.855","11:58:06.080","66","134","18","","274","0",""
"126","207","Elizabeth Adams","Senior Female","2","2","10:16.808","18.1","20:06.751","11:58:08.043","64","157","18","","207","0",""
"127","301","Colin Shearer","Vet 50+","2","2","9:44.006","19.1","19:07.925","11:58:12.150","66","134","17","","301","0",""
"128","309","Malcolm Dunlop","Vet 50+","2","2","9:41.309","19.2","19:09.715","11:58:13.940","63","133","17","","309","0",""
"129","261","Robert Bloor","Vet 50+","2","2","9:42.249","19.2","19:14.261","11:58:18.486","67","134","23","","261","0",""
"130","269","Colin Fergus","Vet 50+","2","2","9:56.611","18.7","19:27.657","11:58:31.882","66","130","25","","269","0",""
"131","206","Louisa Watt","Junior Female","2","2","10:36.569","17.5","20:32.237","11:58:33.529","64","161","25","","206","0",""
"132","232","Amanda Tweedie","Senior Female","2","2","10:25.318","17.8","20:35.502","11:58:36.794","69","143","25","","232","0",""
"133","213","Kate Carmichael","Senior Female","2","2","10:32.332","17.6","20:38.313","11:58:39.605","70","133","25","","213","0",""
"134","238","Caroline Harvey","Vet Female","2","2","10:38.174","17.5","20:47.640","11:58:48.932","64","158","21","","238","0",""
"135","237","Janet Erskine","Vet Female","2","2","10:16.052","18.1","20:48.946","11:58:50.238","67","142","23","","237","0",""
"136","203","Christopher Scott","Junior Male","2","2","11:08.023","16.7","22:20.827","11:58:50.592","69","131","23","","203","0",""
"137","205","Eleanor Strathdee","Junior Female","2","2","10:57.891","17.0","21:01.308","11:59:02.600","68","136","21","","205","0",""
"138","217","Elizabeth Clayton","Vet Female","2","2","10:40.394","17.4","21:14.240","11:59:15.532","65","132","34","","217","0",""
"139","287","Alan Mclean","Vet 50+","2","2","10:01.127","18.6","20:16.044","11:59:20.269","67","130","34","","287","0",""
"140","308","Willie Webster","Vet 50+","2","2","10:10.673","18.3","20:24.611","11:59:28.836","63","131","13","","308","0",""
"141","234","Lindsay Branston","Vet Female","2","2","10:54.923","17.0","21:38.595","11:59:39.887","71","142","14","","234","0",""
"142","257","David Anderson","Vet 50+","2","2","10:21.287","18.0","20:36.202","11:59:40.427","68","134","14","","257","0",""
"143","212","Morven Brown","Senior Female","2","2","11:06.066","16.8","21:44.082","11:59:45.374","69","150","11","","212","0",""
