"#","No.","Name","Category","Laps","Lead","Lap Tm","Spd","Elapsed Tm","Passing Tm","Hits","Strength","Noise","Photocell Time","Transponder","Backup Tx","Backup Passing Tm"
"210","109","Gary Beall","Vet 50+","3","3","7:15.057","19.0","22:01.949","12:03:33.690","71","139","15","","309","0",""
"211","114","Malcolm Dunlop","Vet 50+","3","3","7:08.215","19.3","22:07.109","12:03:38.850","64","136","16","","314","0",""
"212","112","Alistair Dow","Vet 50+","3","3","7:17.358","18.9","22:10.150","12:03:41.891","67","144","11","","312","0",""
"213","110","Robert Bloor","Vet 50+","3","3","7:15.831","19.0","22:12.550","12:03:44.291","66","155","13","","310","0",""
"214","135","Colin Shearer","Vet 50+","3","3","7:54.802","17.4","22:30.679","12:04:02.420","66","132","10","","335","0",""
"215","79","Brenda Callander","Vet Female","3","3","7:38.737","18.0","23:37.103","12:04:08.769","66","136","11","","279","0",""
"216","129","Neil Raitt","Vet 50+","3","3","7:13.566","19.1","22:40.354","12:04:12.095","65","136","11","","329","0",""
"217","141","Adrian Wallis","Vet 50+","3","3","7:22.854","18.7","22:41.352","12:04:13.093","70","145","11","","341","0",""
"218","75","Elizabeth Adams","Senior Female","3","3","7:55.107","17.4","24:11.584","12:04:16.146","66","141","12","","275","0",""
"219","91","Laura Murray","Senior Female","3","3","7:56.376","17.4","24:28.295","12:04:32.857","70","137","14","","291","0",""
"220","122","Alexander McAllister","Vet 50+","3","3","7:23.058","18.7","23:02.390","12:04:34.131","67","144","14","","322","0",""
"221","103","Amanda Tweedie","Senior Female","3","3","8:03.478","17.1","24:36.412","12:04:40.974","68","160","11","","303","0",""
"222","119","Michael Giles","Vet 50+","3","3","7:32.149","18.3","23:13.314","12:04:45.055","65","147","11","","319","0",""
"223","85","Caroline Harvey","Vet Female","3","3","7:49.048","17.7","24:26.991","12:04:58.657","70","138","17","","285","0",""
"224","74","Eleanor Strathdee","Junior Female","3","3","8:03.086","17.1","24:56.981","12:05:01.543","70","154","13","","274","0",""
"225","89","Marie Meldrum","Vet Female","3","3","8:07.773","17.0","24:43.661","12:05:15.327","70","148","19","","289","0",""
"226","125","Russell Mowat","Vet 50+","3","3","7:39.416","18.0","23:51.734","12:05:23.475","68","148","16","","325","0",""
"227","134","Alan Shanley","Vet 50+","3","3","7:47.105","17.7","24:01.513","12:05:33.254","70","143","15","","334","0",""
"228","142","William Wilson","Vet 50+","3","3","8:00.609","17.2","24:06.085","12:05:37.826","67","155","17","","342","0",""
"229","123","Ronald Mill","Vet 50+","3","3","7:53.425","17.5","24:09.059","12:05:40.800","69","133","18","","323","0",""
"230","106","David Anderson","Vet 50+","3","3","8:04.404","17.1","24:14.142","12:05:45.883","73","134","20","","306","0",""
"231","138","Fraser Tait","Vet 50+","3","3","7:51.944","17.5","24:14.879","12:05:46.620","70","135","20","","338","0",""
